"","gene_id","gene_type","logFC","AveExpr"
"3348","SCAMP3","protein_coding",0.0280296853703394,1.4300358923242802
"12005","RP11-338L18.1","lincRNA",0.0148669360953132,0.691374407612662
"11157","Unknown","miRNA",-0.0263017549793985,6.83384661317656
"11277","NIP7P2","processed_pseudogene",-0.0113969868828287,4.05092281943174
"2544","Unknown","lincRNA",-0.00550274417378328,0.7574571312948271
"1479","POMGNT1","protein_coding",-0.0315279265832959,6.90068644027128
"16193","RP11-213H15.1","lincRNA",-0.01692684566871,5.81431323443705
"15054","RP11-143A12.3","lincRNA",-0.022196491531222003,3.79972474218585
"13373","MOB1B","protein_coding",-0.0337543467630158,4.4491448002470495
"5546","AC008278.3","antisense",0.00572753765572098,1.3208117358406002
"6261","USP34","protein_coding",-0.0251667733243801,5.02197716076355
"17735","FOXO1B","processed_pseudogene",-0.00563932644051773,-0.555134049201884
"11417","RP11-789L4.1","processed_pseudogene",-0.0503148584715687,5.091164788831129
"16738","CTD-2410N18.5","protein_coding",-0.0066665396151428,-1.17321660745782
"7234","GPAA1P1","transcribed_processed_pseudogene",-0.0245423885051769,1.98985013818732
"16141","RNU6-804P","snRNA",-0.00878296028504418,0.8751852410497808
"15728","CTD-2170G1.2","lincRNA",-0.0056390640056616795,5.18286429941059
"858","RP3-476K8.3","antisense",-0.0405281703426031,5.96018985740236
"14070","RP11-93I21.2","processed_pseudogene",0.0175227015290299,3.82521948859016
"1793","RNU6-1177P","snRNA",0.0270373435301994,5.04501388299122
"16595","RP11-395P13.4","lincRNA",-0.0108018874518173,0.219059450883774
"12680","RP11-352E6.2","processed_pseudogene",0.00668049811596248,-0.39879998014537
"6216","CTD-2026C7.1","transcribed_processed_pseudogene",0.0535625284151971,5.816390170604549
"8139","HNRNPA1P39","processed_pseudogene",0.00538102568776822,-0.34233406652810305
"1082","RP4-803A2.2","unprocessed_pseudogene",0.033214035629377005,2.26602284731802
"17216","RNA5SP197","rRNA_pseudogene",0.00601426052022165,1.06982769820948
"7884","PHBP4","processed_pseudogene",-0.0139297549477955,6.58776029406868
"18712","LYPLA2P1","processed_pseudogene",0.0211286655401863,0.348989075325338
"5792","FOSL2","protein_coding",0.00597380698359826,1.1147598276772
"3172","LCE5A","protein_coding",0.0104031564542221,2.85671645686486
"6984","MIR3127","miRNA",-0.0246055697054598,7.3356460684870495
"15733","DIMT1","protein_coding",-0.0109330171197578,6.30062546010256
"6747","RP11-1399P15.1","antisense",-0.032775627514590004,6.77941590215814
"17940","Unknown","antisense",-0.025724701450903,3.7540532394722
"9976","TMEM158","protein_coding",0.008923034916245109,4.73111827350945
"7748","Unknown","misc_RNA",-0.0186579968846414,7.23695801505627
"10300","IL17RB","protein_coding",0.00774816013830722,1.79559012923152
"7843","AC104777.2","lincRNA",-0.0267115340928046,6.190581325146179
"12084","RP11-329B9.1","lincRNA",0.0136347854622848,0.194802550493046
"13362","AMBN","protein_coding",-0.035440974278098,5.801080077515531
"6649","RNU6-1312P","snRNA",-0.0146916892052855,0.942473267969147
"17992","RPL15P3","processed_pseudogene",0.0368888901141809,5.933109180224941
"16078","SSBP2","protein_coding",0.0319259685829825,1.68385872390105
"13866","SETP20","processed_pseudogene",-0.0316829244031971,2.6494208545695095
"2640","BCL2L15","protein_coding",-0.0220787080009773,3.24876793527188
"8655","KLF7","protein_coding",-0.0586474546955877,3.8251397998313097
"660","FAM43B","protein_coding",-0.0206906420834497,3.69851096009261
"15103","RP11-54F2.1","unprocessed_pseudogene",-0.014413310012458,2.07882784564816
"16877","SLC23A1","protein_coding",0.00888423068100562,3.7569339364733603
"14803","TLR3","protein_coding",0.0141846897348923,4.604610962248059
"8889","DES","protein_coding",-0.0289107632132524,6.87231476042297
"11324","RNA5SP141","rRNA_pseudogene",0.0165927811149544,5.260611374653849
"2813","Unknown","unprocessed_pseudogene",0.008334429469542791,-0.50217042061352
"2890","GPR89A","protein_coding",-0.0150508844203882,6.83404852360634
"257","CAMTA1","protein_coding",-0.00553998936575381,0.936363315341744
"12358","AC144530.1","processed_pseudogene",0.0060140952639477704,0.314823861096031
"5999","HAAO","protein_coding",0.0201140542743895,1.3097844917185901
"7060","LINC01104","lincRNA",0.0173554232142861,2.63366624371187
"2598","KCND3-IT1","sense_intronic",0.0416428735315739,2.9640779504475496
"13616","RN7SL681P","misc_RNA",0.0106787538689136,5.032694364248759
"15394","Unknown","TEC",-0.0454131854245737,5.69783352372648
"12285","TNK2-AS1","antisense",-0.0077920267233339705,3.8865099508529597
"18962","RN7SL403P","misc_RNA",-0.0119928110140541,3.3339071707704706
"11913","MTND5P15","processed_pseudogene",0.0146408065629964,2.03764690486442
"15236","RP11-855C21.1","sense_intronic",0.0283712306695683,1.74798351691048
"12950","CHRNA9","protein_coding",0.0465818753030484,7.25698452749138
"16549","SRFBP1","protein_coding",0.00746372508544912,-0.296119435163581
"13575","AGPAT9","protein_coding",-0.0290489892880471,4.661517396623481
"12278","Unknown","transcribed_unitary_pseudogene",0.013443867838401,1.5985625472508702
"4787","Unknown","unprocessed_pseudogene",-0.00570692163187691,-0.783062366283266
"16589","RP11-756H20.1","lincRNA",-0.0318487037510023,3.12121500220935
"3344","GBAP1","transcribed_unprocessed_pseudogene",0.0321642884511685,5.35198226760721
"13778","MANBA","protein_coding",0.018699788369686998,2.07187500705154
"7728","SPOPL","protein_coding",-0.00536922852446586,0.604685981265776
"4343","RP11-335O13.8","antisense",-0.00540277602448066,5.929975392297361
"6693","TMEM150A","protein_coding",-0.00549491326771417,-1.3182520053817401
"5987","EML4","protein_coding",-0.00750156046239654,3.0519148872380097
"8344","MIR561","miRNA",0.0165031942980671,3.29906188294938
"6838","IGKV1D-35","IG_V_pseudogene",0.0100861023211583,5.64152401459797
"3543","TAGLN2","protein_coding",0.018174181673867,4.15519295231282
"18467","GNL1","protein_coding",-0.0410355058417879,5.51414739931414
"9581","Unknown","miRNA",-0.0175474595558502,5.658645680490661
"3627","RP11-25K21.6","processed_transcript",-0.010115225825323001,1.40049149838748
"9647","RN7SL216P","misc_RNA",0.029202688806653,5.84895054438567
"15738","RP11-95I19.1","processed_pseudogene",-0.0302893698801769,9.80707687658318
"16176","AC113167.2","lincRNA",-0.0326705726069039,3.09926688052705
"10253","TNNC1","protein_coding",-0.00533400293143703,-0.0607061945616043
"16415","AC010468.2","antisense",0.0361286161439373,3.2106563267094796
"9394","SSUH2","protein_coding",0.0111798294512698,1.56544685350519
"14624","RP11-796L2.1","processed_pseudogene",-0.00526438186928767,-1.1699548078142
"8240","OSBPL6","protein_coding",0.00522495602553624,-0.0825126749874588
"331","RP11-84A14.5","antisense",0.0118462497629645,6.47820290161134
"15030","RNU1-76P","snRNA",-0.0147370346336918,3.80901133045956
"8783","AC098820.3","processed_transcript",0.0218577098354053,3.3549371580356495
"13381","NPFFR2","protein_coding",-0.0243035602270841,7.36861108825006
"10406","SNTN","protein_coding",-0.00567225735594946,4.01612253905203
"18985","LRRC73","protein_coding",-0.0241329054768474,3.55969889736077
"12642","RP11-751L19.1","unprocessed_pseudogene",-0.015962668828819998,1.0318609527622902
"6865","IGKV1D-42","IG_V_gene",0.0301199061267412,4.68725402194711
"13246","EPHA5","protein_coding",-0.0424880598670955,5.4763704155163095
"804","RP3-465N24.6","lincRNA",-0.0115518354700029,8.68151705709003
"10075","TREX1","protein_coding",-0.0311091015721563,4.8117425929488
"11330","RP11-305O4.3","antisense",0.0533974996962951,4.71043407412488
"3287","UBAP2L","protein_coding",0.008935253906722309,3.22634229170722
"11241","RP11-77P16.4","lincRNA",-0.0346676171763489,6.429523313612161
"14365","SH3D19","protein_coding",0.0226411713941464,5.342422014230969
"1010","RP11-490K7.4","processed_pseudogene",0.0135328708673961,3.73748480124587
"10819","HHLA2","protein_coding",0.00719279631309075,1.46616644743089
"11621","ARHGEF26","protein_coding",-0.0195680888022832,3.72541320105272
"8258","RNU7-104P","snRNA",0.0310976605409586,4.19027256064017
"9522","LSM3","protein_coding",0.005181163002479621,0.10689310931220801
"2504","RP5-1160K1.3","sense_overlapping",-0.00809634078710861,1.8329841674802398
"7952","AC009961.2","processed_pseudogene",-0.0379521557022643,4.5019394153814405
"7662","CDC27P1","processed_pseudogene",-0.00646271050832633,4.3144644789076905
"17044","GNPDA1","protein_coding",0.007108750788114091,-0.212755280081913
"8158","RP11-6C10.1","processed_pseudogene",-0.0165748586173979,7.99155324249005
"4779","RP11-396C23.2","lincRNA",-0.0320024724803819,2.6883175202317
"922","RNU6-1245P","snRNA",0.0506732888162664,5.01000635367285
"16809","Unknown","misc_RNA",0.0128949342116752,5.84215483667205
"810","RHCE","protein_coding",-0.0275730094788763,2.6183001573215
"18372","Unknown","protein_coding",0.0182320448112887,3.9523444713193303
"16983","Unknown","processed_transcript",-0.0297013064409927,2.97463432644464
"3696","RP11-38C18.2","antisense",-0.0224302681461533,5.49909987670532
"15517","NIM1K","protein_coding",-0.0448289330732835,5.5773460662586105
"9676","Y_RNA","misc_RNA",-0.00658874227844649,0.216630159134623
"18310","Unknown","TEC",-0.00927696728627663,5.685353151229269
"18858","RP1-217P22.2","processed_pseudogene",-0.0314473665269578,4.01014589040392
"18244","HIST1H2BJ","protein_coding",0.0140041618867707,3.33557527429317
"15243","CTD-2272G21.1","processed_pseudogene",-0.0303290801782584,4.02517841725397
"18446","TRIM10","protein_coding",0.0230308922729167,3.4248894251245403
"16445","MCC","protein_coding",0.0167017949357746,3.8392744425587497
"5614","RHOB","protein_coding",-0.0107941141256523,5.83968953663702
"17932","Unknown","misc_RNA",-0.0258184212906652,4.1870377740214
"11063","MYLK","protein_coding",-0.005614507380022071,-0.0503146515681018
"9813","Y_RNA","misc_RNA",-0.0203369764006526,6.4011150378083
"8680","RNU6-360P","snRNA",-0.0435213907473775,3.6197366649792797
"12793","LGI2","protein_coding",0.006464646315025671,0.8032350120592429
"16980","PCDHB8","protein_coding",0.0170475097936663,5.54376163670082
"12480","RGS12","protein_coding",-0.0385431469407206,5.372095902174751
"10358","RPP14","protein_coding",-0.0354134852857622,3.9467194244485895
"10570","RNU6-386P","snRNA",0.0093062869306807,5.9708103727403
"18891","APOBEC2","protein_coding",0.0518082374332902,3.50969038536501
"5725","AC015977.6","antisense",0.0134278428618693,4.93241398907542
"6759","KRCC1","protein_coding",0.00519329189693081,-1.25894882895106
"1099","TLR12P","unitary_pseudogene",-0.0223920326855786,4.66595401334604
"11298","TFP1","transcribed_unprocessed_pseudogene",-0.0184265148927796,0.49948337187866704
"10846","PPIAP15","processed_pseudogene",-0.0320963720141112,3.63756687422289
"18059","KIF13A","protein_coding",0.0201955487828427,4.11337945649236
"951","SNORA73B","snoRNA",0.0154547470579362,2.33813553876262
"17532","CTC-281M20.1","lincRNA",-0.0281430596168723,5.15144031819274
"6930","AC009238.8","processed_pseudogene",-0.0378083283853037,7.30417554755983
"13385","RNU4ATAC9P","snRNA",0.0267352767628401,7.04737480890591
"14652","MORF4","processed_pseudogene",-0.0367164268561784,6.69521260289901
"6339","AC007365.3","lincRNA",-0.0296197537491937,4.75074141535137
"8065","AC009967.3","processed_pseudogene",-0.0393167729093682,2.99433844383408
"8010","RNA5SP110","rRNA_pseudogene",-0.00905605919666715,-1.91172767325826
"14705","RNA5SP173","rRNA_pseudogene",-0.0183897284577821,0.393459335283365
"15015","Unknown","lincRNA",-0.0220979415052855,2.88118070929533
"7395","AC093901.1","lincRNA",0.0331744084084785,7.70343820502435
"16407","CTC-551A13.1","lincRNA",-0.0241133550141565,6.387722887884831
"13326","RP11-618I10.1","processed_pseudogene",-0.0357695281651141,4.9327131882887105
"12155","Unknown","antisense",-0.0218921688922406,6.18134912202493
"8007","AC019181.3","processed_pseudogene",-0.0101816205259619,1.9583434633941201
"16197","ARRDC3","protein_coding",-0.0343230641444979,3.9649099901758302
"459","Unknown","protein_coding",-0.0463433108828015,4.48862142557275
"2570","CHIA","protein_coding",0.0275873918857404,2.53192346799417
"921","RP3-426I6.6","sense_intronic",-0.0443411080015719,6.7542653377141795
"8342","RNA5SP114","rRNA_pseudogene",-0.0380678319792664,3.5542844816587
"12602","USP17L14P","unprocessed_pseudogene",-0.00791547411170977,-0.16405549157787302
"15746","AC016561.1","unitary_pseudogene",-0.0260003123667712,4.01878157177962
"8670","AC079767.4","lincRNA",-0.0201754949699654,5.15728310713603
"13973","TRAM1L1","protein_coding",-0.0429921198877793,4.87052793320707
"7824","EPC2","protein_coding",-0.0541589159414862,6.15932593693213
"13545","TMEM150C","protein_coding",-0.0317698498150005,3.1437232419675603
"12183","GCNT1P3","processed_pseudogene",0.0373023918172041,3.133447271479
"17972","RP4-761I2.5","processed_pseudogene",0.032551077901661,6.316235291190259
"18223","Unknown","unprocessed_pseudogene",-0.0067728289523374795,9.274134589492212
"6438","AC016700.2","lincRNA",-0.031007498412336004,1.37383708097994
"13303","RP11-468N14.4","unprocessed_pseudogene",0.039997852013938,3.8280039997596402
"17116","SPINK1","protein_coding",-0.0350406089204268,1.45970211969995
"11898","RNU4-91P","snRNA",-0.0296845501419845,6.468644365332251
"12057","DVL3","protein_coding",-0.0336334934775725,9.07916765633895
"18728","UQCC2","protein_coding",-0.0261061399164913,2.30949826030191
"4894","RP4-803J11.2","antisense",-0.0236206847044739,5.08053592890717
"48","Unknown","transcribed_processed_pseudogene",0.0149828044891202,3.0767255226071297
"1905","GADD45A","protein_coding",0.0345253688988717,6.62732787897312
"11590","AADACL2","protein_coding",0.0323178761668871,5.323037770424981
"9911","CCDC13","protein_coding",0.0184341909339046,1.9597780630218
"4579","FAM71A","protein_coding",0.011884330894688,2.10004538345653
"8063","SNORA51","snoRNA",0.0272144430740165,2.62502078007571
"2215","PHKA1P1","processed_pseudogene",0.00523800677283161,-0.742314221309982
"10733","MIR3921","miRNA",-0.0468514171126796,4.05184775272013
"6097","MSH6","protein_coding",0.011278646802045,3.6076628144465297
"8272","Unknown","TEC",-0.0155596666530585,4.94921209200543
"17231","RP11-54C4.2","processed_pseudogene",-0.00538486808387231,0.21762127192751002
"16451","RN7SKP89","misc_RNA",-0.006320887359029571,4.34781730904365
"8396","AC098872.3","antisense",-0.0168683825221899,3.9986524833992005
"2116","LPAR3","protein_coding",0.0115437109527062,4.242957638750069
"10027","NRADDP","transcribed_unitary_pseudogene",0.008776929743349341,4.898372644613941
"16823","SPOCK1","protein_coding",-0.0124659934281157,2.17655780483997
"11246","COL6A5","protein_coding",-0.00837811529505912,2.9584229035388194
"5526","MIR3681","miRNA",-0.0143935599409637,4.995855727589969
"4481","CD46P1","unprocessed_pseudogene",-0.0430052086939392,6.232552752719769
"7457","RN7SKP102","misc_RNA",-0.0350331215697284,6.307433981298749
"3991","RP11-12M5.4","lincRNA",0.00627233430011395,3.3686885542520297
"3309","ADAR","protein_coding",0.0101916457016354,8.21926083798725
"13682","GRID2","protein_coding",-0.0379396018446253,5.22939056388341
"13307","RP11-468N14.13","lincRNA",0.0202607026701555,2.6873277789211203
"10526","PDZRN3-AS1","antisense",-0.0073967577526304,1.05012985793274
"13905","RP11-269F21.3","lincRNA",0.00500574349702802,7.10933096392486
"11853","SLC2A2","protein_coding",0.0313824346436501,5.08894232793388
"10596","RP11-142L1.3","processed_pseudogene",0.0386233249974831,1.9733251383870398
"18978","RPS2P28","processed_pseudogene",-0.0354818080218429,5.03935368051675
"15561","CTD-2089N3.1","lincRNA",-0.0438627444876514,5.1947501711031
"3187","RP1-43O17.1","unprocessed_pseudogene",0.0132032969429864,4.1558791738029806
"16758","RNU6-1311P","snRNA",-0.0484367920667969,5.10760711430283
"7953","MARCH7","protein_coding",-0.0160464369536769,5.34037001744049
"10612","RNU6-1129P","snRNA",-0.0114246782797218,5.08165044321879
"3024","FCGR1A","protein_coding",-0.0355183182954213,8.71322873903391
"9183","GBX2","protein_coding",-0.027771444851134,6.945912193954309
"13253","RP11-19C24.1","lincRNA",-0.0315628765750451,4.11126607206496
"16927","HAUS1P1","processed_pseudogene",-0.00997928248074367,3.7309259899494998
"11334","PCCB","protein_coding",0.0576676969741368,5.31543902040719
"5556","AC010145.4","lincRNA",0.0507192555330978,4.799212609552071
"11402","CLSTN2","protein_coding",0.0135664319964877,7.381449524762759
"11976","CCDC39","protein_coding",-0.0206705841837414,2.4881493452657004
"4231","MIR181A1","miRNA",0.0144159361591043,0.579938171233074
"18425","HLA-A","protein_coding",0.0226306195658027,5.84661819777784
"237","ACOT7","protein_coding",-0.0389044469730443,6.6126836841370205
"2306","TMEM56","protein_coding",0.0188884032748545,7.619533367359719
"3692","Y_RNA","misc_RNA",-0.0103380498451084,2.42652669823486
"4272","PKP1","protein_coding",0.0324558024948806,6.09680793822183
"2366","RP4-714D9.2","antisense",-0.030942923815577998,3.80168058974903
